Date,Causey Reservoir (10137290) % of Reservoir Capacity Start of Day Values,Pineview Reservoir (10139000) % of Reservoir Capacity Start of Day Values,Weber SWE,,Flood,Ben Lomond Peak (332) Snow Water Equivalent (in) Start of Day Values,Ben Lomond Trail (333) Snow Water Equivalent (in) Start of Day Values,Lightning Ridge (1056) Snow Water Equivalent (in) Start of Day Values,UTAH SWE,OgdenTemp_Max (°F),OgdenTemp_min (°F),OgdenTemp_mean (°F),OgdenPrecipitation_sum (inch),OgdenRain_sum (inch),OgdenSnowfall_sum (inch),OgdenWindspeed_10m_max (mp/h),hooperTemp_Max (°F),hooperTemp_min (°F),hooperTemp_mean (°F),hooperPrecipitation_sum (inch),hooperRain_sum (inch),hooperSnowfall_sum (inch),hooperWindspeed_10m_max (mp/h)
8/6/2007,46,51,48.5,No,0,0,0,0,0,88.2,66.4,79.6,0,0,0,12.4,86.9,73.8,80.9,0,0,0,13.5
8/7/2007,45,50,47.5,No,0,0,0,0,0,86.5,72.9,79.8,0,0,0,12.2,84.7,74.7,80.3,0.016,0.016,0,12.5
8/8/2007,45,50,47.5,No,0,0,0,0,0,85.7,65,77.3,0,0,0,7.8,83.7,68.4,78.4,0,0,0,13.4
8/9/2007,44,49,46.5,No,0,0,0,0,0,89.6,60.5,77.5,0,0,0,11.8,87.6,68.7,79.8,0,0,0,12
8/10/2007,43,49,46,No,0,0,0,0,0,88.9,71.8,80.5,0,0,0,12.6,87.3,76.3,81.9,0,0,0,15.6
8/11/2007,42,48,45,No,0,0,0,0,0,90.6,62,79.7,0,0,0,10.8,87.9,70.2,80.6,0,0,0,11.4
8/12/2007,42,47,44.5,No,0,0,0,0,0,92.7,69,82.6,0,0,0,11.9,89.9,76.4,84,0,0,0,13
8/13/2007,41,47,44,No,0,0,0,0,0,95.2,72.2,84.7,0,0,0,10.8,93.2,79.1,86.3,0,0,0,10.6
8/14/2007,40,46,43,No,0,0,0,0,0,92.9,69.6,83.5,0,0,0,7.6,91.3,75.2,84.5,0,0,0,9.2
8/15/2007,40,46,43,No,0,0,0,0,0,92.9,68.2,81.8,0.016,0.016,0,6.4,90,74.7,83.3,0,0,0,8.8
8/16/2007,40,45,42.5,No,0,0,0,0,0,93.9,67.2,82.5,0,0,0,10.1,92.1,73.3,83.9,0,0,0,10.9
8/17/2007,39,45,42,No,0,0,0,0,0,91.1,73.1,83.2,0,0,0,10.1,89.3,76.6,83.7,0.008,0.008,0,14.2
8/18/2007,39,44,41.5,No,0,0,0,0,0,88.1,72.9,80.5,0.047,0.047,0,13.2,86.2,77.2,81.5,0.02,0.02,0,16.6
8/19/2007,38,44,41,No,0,0,0,0,0,90.9,72.2,81.8,0,0,0,16.5,88.7,76.5,82.3,0.008,0.008,0,17.2
8/20/2007,38,43,40.5,No,0,0,0,0,0,80.3,61.8,73.6,0,0,0,11.9,79.3,67.4,74.3,0,0,0,17.9
8/21/2007,38,43,40.5,No,0,0,0,0,0,82.4,64.2,76.2,0,0,0,6.9,79.2,70.3,76.2,0,0,0,11.4
8/22/2007,37,42,39.5,No,0,0,0,0,0,83.9,61.2,74.5,0,0,0,13.4,82,67.7,76,0,0,0,17.7
8/23/2007,37,42,39.5,No,0,0,0,0,0,79.4,62.2,71.8,0,0,0,7.8,77.2,66.7,73,0,0,0,8.7
8/24/2007,36,41,38.5,No,0,0,0,0,0,79.4,61.8,71.7,0,0,0,6.8,76.5,64.7,72,0,0,0,9.2
8/25/2007,36,41,38.5,No,0,0,0,0,0,86.2,55.6,73.8,0,0,0,7.8,83.5,62.3,74.7,0,0,0,7.3
8/26/2007,36,41,38.5,No,0,0,0,0,0,90.2,66.1,79.2,0,0,0,15.2,88.4,72.1,80.7,0,0,0,22.5
8/27/2007,36,40,38,No,0,0,0,0,0,83.9,69.3,77.3,0,0,0,15.2,82.8,71.5,77.6,0,0,0,23.3
8/28/2007,36,39,37.5,No,0,0,0,0,0,84.8,64.5,76,0,0,0,5.7,82.1,69.3,77.3,0,0,0,7.5
8/29/2007,35,39,37,No,0,0,0,0,0,88.1,60.8,77.1,0,0,0,6.6,85.2,67.4,78,0,0,0,5.9
8/30/2007,35,39,37,No,0,0,0,0,0,91,62.8,79.2,0,0,0,7.8,89.1,68.8,80.3,0,0,0,12.9
8/31/2007,35,38,36.5,No,0,0,0,0,0,85.7,73,79.4,0,0,0,8.5,83.2,74.5,79.7,0,0,0,9.1
9/1/2007,35,38,36.5,No,0,0,0,0,0,88.5,63.2,77.8,0,0,0,7.1,86.2,69.6,79.1,0,0,0,9.8
9/2/2007,35,37,36,No,0,0,0,0,0,92.2,63.3,79.7,0,0,0,7.7,89.5,69.7,81.1,0,0,0,9.6
9/3/2007,35,37,36,No,0,0,0,0,0,90.6,66.4,80,0,0,0,6.8,88.5,72.7,81.8,0,0,0,9.9
9/4/2007,34,36,35,No,0,0,0,0,0,90.6,66.6,77.1,0.079,0.079,0,13.5,88.6,70.9,79.1,0.087,0.087,0,16.7
9/5/2007,34,36,35,No,0,0,0,0,0,69,61.7,65.1,0.597,0.597,0,9,70.1,62.6,66,0.485,0.485,0,15.2
9/6/2007,34,36,35,No,0,0,0,0,0,70.5,58.7,65.8,0.028,0.028,0,7.1,69.4,61.4,66,0.028,0.028,0,10.7
9/7/2007,33,35,34,No,0,0,0,0,0,76.9,54.4,67.4,0,0,0,8.2,75.2,59.7,68.6,0,0,0,9.1
9/8/2007,33,35,34,No,0,0,0,0,0,78.8,58.1,70,0,0,0,6.7,76.5,62.3,70.7,0,0,0,10.2
9/9/2007,33,35,34,No,0,0,0,0,0,73.1,56.5,65.6,0,0,0,9.3,71.4,62,67.2,0.004,0.004,0,14.5
9/10/2007,33,34,33.5,No,0,0,0,0,0,72.2,48.6,61.8,0,0,0,9.2,68.8,55.3,63.1,0,0,0,14.3
9/11/2007,32,34,33,No,0,0,0,0,0,75.4,51.5,65.8,0,0,0,5.5,73.1,56.2,66.3,0,0,0,5
9/12/2007,32,34,33,No,0,0,0,0,0,81.2,53.9,69.8,0,0,0,7.4,79,58.5,70.3,0,0,0,7.2
9/13/2007,32,34,33,No,0,0,0,0,0,83,53.7,70.3,0,0,0,7,80.1,60.6,72,0,0,0,7.3
9/14/2007,32,33,32.5,No,0,0,0,0,0,84,60.2,71.7,0,0,0,15.4,80.9,66.7,74.1,0,0,0,14.2
9/15/2007,32,33,32.5,No,0,0,0,0,0,81.8,57.8,70,0,0,0,10.1,79,65.5,72.6,0,0,0,9.7
9/16/2007,31,33,32,No,0,0,0,0,0,79.4,59.6,69.3,0,0,0,9.4,76.5,66.4,72,0,0,0,8.3
9/17/2007,31,32,31.5,No,0,0,0,0,0,72.5,53.7,64.5,0,0,0,9.6,70.7,58.9,66.3,0,0,0,13.9
9/18/2007,31,32,31.5,No,0,0,0,0,0,68.9,58,62.8,0,0,0,8.2,67.2,59,63.3,0,0,0,10.2
9/19/2007,31,32,31.5,No,0,0,0,0,0,77.3,49.1,64.5,0,0,0,14.9,74.7,56,66.9,0,0,0,13.9
9/20/2007,31,31,31,No,0,0,0,0,0,78.4,54.1,67.2,0,0,0,9.3,75.6,57.9,68.2,0,0,0,9.6
9/21/2007,30,31,30.5,No,0,0,0,0,0,76.8,61.3,69.4,0,0,0,6.4,74.6,61.9,68.9,0,0,0,12.5
9/22/2007,30,31,30.5,No,0,0,0,0,0,80.3,54.9,65.2,0.528,0.528,0,14,76.5,61.6,67,0.394,0.394,0,18.1
9/23/2007,30,31,30.5,No,0,0,0,0,0,61.7,51,57,0.341,0.341,0,14.6,61.9,52.2,58.1,0.214,0.214,0,19.1
9/24/2007,30,31,30.5,No,0,0,0,0.2,0,52.5,44,48.6,0.12,0.12,0,6.9,52.9,45.6,49.7,0.048,0.048,0,8.1
9/25/2007,30,31,30.5,No,0,0,0,0,0.1,58.7,43.1,50.9,0,0,0,6.2,56.7,45.9,51.9,0,0,0,9.1
9/26/2007,30,30,30,No,0,0,0,0,0,62,42.6,54.2,0,0,0,6.6,60.3,47,55.2,0,0,0,7.7
9/27/2007,30,30,30,No,0,0,0,0,0,68,42.4,56.4,0,0,0,4.3,65.4,47.8,57.6,0,0,0,6.2
9/28/2007,30,30,30,No,0,0,0,0,0,73.3,50.8,62.7,0.028,0.028,0,12.6,70.2,57.3,64.3,0.024,0.024,0,14.7
9/29/2007,30,30,30,No,0,0,0,0,0,61.4,39.9,47.1,0.598,0.57,0.194,12.4,63.7,40.7,48.4,0.43,0.426,0.028,18.5
9/30/2007,30,30,30,No,0,0,0,0,0.1,58.2,36.2,47.2,0,0,0,7.2,56.7,42.5,49,0,0,0,10.1
10/1/2007,30,30,30,No,0,0,0,0,0,67.3,45,54.2,0.004,0.004,0,10.8,64.1,49.5,56,0,0,0,16.3
10/2/2007,30,29,29.5,No,0,0,0,0,0,55.6,45.2,49.9,0,0,0,10.3,54.6,46.1,50.6,0,0,0,12.1
10/3/2007,30,29,29.5,No,0,0,0,0,0,68.7,46.6,57.8,0,0,0,10.6,66.4,50.6,58.4,0,0,0,17
10/4/2007,30,29,29.5,No,0,0,0,0,0,66.6,50.9,58.7,0.008,0.008,0,8.7,64.4,53.4,58.6,0.02,0.02,0,14.9
10/5/2007,30,29,29.5,No,0,0,0,0,0,60.1,46.7,53.1,0.116,0.116,0,8.5,60.8,47.5,52.6,0.04,0.04,0,15.6
10/6/2007,30,29,29.5,No,0,0.1,0,0,0.2,45.9,39.6,41.3,0.472,0.453,0.14,5.4,46.8,40,42.6,0.334,0.331,0.028,9.7
10/7/2007,30,29,29.5,No,0,1,0.1,0.5,0.4,49.8,39.7,45.5,0.004,0.004,0,7.5,49.5,43.2,46.5,0,0,0,11
10/8/2007,30,29,29.5,No,0,0.8,0,0.4,0.3,61.6,36.2,48.8,0,0,0,5.6,58.1,41.5,50.3,0,0,0,8.1
10/9/2007,30,29,29.5,No,0,0.3,0,0,0.2,68.3,37.8,52.8,0,0,0,4.3,63,43.2,53.6,0,0,0,6.3
10/10/2007,31,29,30,No,0,0,0,0,0.1,72.2,45.2,57.7,0,0,0,11.1,67.7,50.4,58.6,0,0,0,17.7
10/11/2007,31,29,30,No,0,0,0,0,0.1,59.5,41.1,51.1,0,0,0,8.7,56.4,46,52.3,0,0,0,13
10/12/2007,31,29,30,No,0,0,0,0,0,61.2,40.4,51.5,0,0,0,4.1,57.6,44.5,52,0,0,0,5.6
10/13/2007,31,28,29.5,No,0,0,0,0,0,57.6,48.7,53.7,0,0,0,6.8,56.7,49.5,53.6,0,0,0,9.6
10/14/2007,31,28,29.5,No,0,0,0,0,0,59.1,44.1,52.3,0,0,0,4.6,56.7,46.6,52.7,0,0,0,6.9
10/15/2007,31,28,29.5,No,0,0,0,0,0,61.7,39.6,51.8,0,0,0,6.3,59.9,44.2,52.9,0,0,0,7
10/16/2007,31,28,29.5,No,0,0,0,0,0,61,43.6,51.9,0.111,0.111,0,9.7,58.9,47.9,53.9,0.091,0.091,0,14.1
10/17/2007,31,28,29.5,No,0,0,0,0,0.1,47.9,39.7,44.4,0.434,0.434,0,8.8,49.4,43.6,46,0.382,0.382,0,14
10/18/2007,31,29,30,No,0,0.5,0,0.8,0.4,48.1,36.5,42.9,0.012,0.012,0,10.9,47.8,39.3,44.3,0.004,0.004,0,12.9
10/19/2007,32,29,30.5,No,0,0.5,0,0.8,0.4,65.9,44.3,55.2,0,0,0,10.4,62.6,46.8,55.2,0,0,0,12.3
10/20/2007,32,29,30.5,No,0,0,0,0.2,0.3,56.9,38,44.5,0.265,0.237,0.195,13.3,58.4,40.1,45.4,0.144,0.144,0,19.6
10/21/2007,32,29,30.5,No,0,0.3,0.2,0.6,0.5,45.4,32.3,39,0,0,0,7.3,44.7,36.9,40.9,0,0,0,11.7
10/22/2007,33,29,31,No,0,0,0.2,0.6,0.5,48,31.1,40.1,0,0,0,5.9,46.7,35.9,41.7,0,0,0,7.6
10/23/2007,33,29,31,No,0,0,0,0.6,0.5,52.6,31.4,42,0,0,0,3.9,50.5,36.8,43.9,0,0,0,2.9
10/24/2007,33,29,31,No,0,0,0,0,0.4,57.1,33,45,0,0,0,2.8,53.1,37.9,46,0,0,0,4
10/25/2007,33,29,31,No,0,0,0,0,0.4,61.4,35.4,48.8,0,0,0,4,57.1,40.5,49.1,0,0,0,7.6
10/26/2007,33,29,31,No,0,0,0,0,0.3,58.2,38,48.2,0,0,0,7.4,54.5,41.5,48.8,0,0,0,15.4
10/27/2007,34,29,31.5,No,0,0,0,0,0.3,56.4,36.6,47.3,0,0,0,3.8,53.2,41.2,48.3,0,0,0,7.7
10/28/2007,34,29,31.5,No,0,0,0,0,0.3,60.5,38.1,50.4,0,0,0,3,56.4,42.8,50.9,0,0,0,3.8
10/29/2007,34,29,31.5,No,0,0,0,0,0.2,62.5,39.1,51.8,0,0,0,3.4,58,43.9,52.3,0,0,0,7.5
10/30/2007,34,29,31.5,No,0,0,0,0,0.2,59.3,46.3,54.4,0.28,0.28,0,6.7,60,49.5,54.8,0.159,0.159,0,10.3
10/31/2007,34,29,31.5,No,0,0,0,0,0.2,52.9,40.2,46.8,0,0,0,6.7,51.3,43.9,48.5,0,0,0,11.2
11/1/2007,34,30,32,No,0,0,0,0,0.2,52.5,35.3,45.2,0,0,0,4.4,50.8,39.6,46.7,0,0,0,4
11/2/2007,34,30,32,No,0,0,0,0,0.2,52.1,34.9,44.6,0,0,0,4.3,50.7,38.7,46.1,0,0,0,5.1
11/3/2007,34,30,32,No,0,0,0,0,0.2,52.5,34.8,45.1,0,0,0,4.6,51.1,38.7,46.6,0,0,0,5.5
11/4/2007,35,30,32.5,No,0,0,0,0,0.2,54.8,32.7,45.2,0,0,0,4.6,52.9,37.8,46.6,0,0,0,5.2
11/5/2007,35,30,32.5,No,0,0,0,0,0.2,56.4,38,47.8,0,0,0,2.4,53.9,41.6,48.6,0,0,0,3
11/6/2007,35,30,32.5,No,0,0,0,0,0.2,55.7,32.9,45.2,0,0,0,2.6,52.3,38.1,46.6,0,0,0,3.4
11/7/2007,35,30,32.5,No,0,0,0,0,0.2,57.4,40.1,48.4,0,0,0,3.5,54.1,42.8,48.9,0,0,0,4.5
11/8/2007,35,30,32.5,No,0,0,0,0,0.2,59.2,36.7,47.8,0,0,0,4.2,55.8,40.8,48.7,0,0,0,4.5
11/9/2007,35,30,32.5,No,0,0,0,0,0.2,59.6,35.6,47.3,0,0,0,2.6,56.9,41,48.8,0,0,0,4.2
11/10/2007,36,30,33,No,0,0,0,0,0.2,59.9,40,50.5,0,0,0,6.1,56.6,43.9,51,0,0,0,5.9
11/11/2007,36,30,33,No,0,0,0,0,0.2,53.9,38.3,46.1,0.201,0.201,0,5,54.3,43,47.9,0.17,0.17,0,7.9
11/12/2007,36,30,33,No,0,0.4,0,0.2,0.3,45.4,31.4,38.6,0,0,0,5.4,44.9,34.6,40.5,0,0,0,8.8
11/13/2007,36,30,33,No,0,0.5,0,0.2,0.3,51,36.7,43.1,0.048,0.048,0,9.2,51,41.1,45.4,0.044,0.044,0,13.1
11/14/2007,36,30,33,No,0,0.2,0,0,0.3,43.6,26.7,35.5,0,0,0,7.2,42.6,32.8,38.3,0,0,0,12.5
11/15/2007,37,30,33.5,No,0,0.1,0,0,0.3,47.6,30.3,39.6,0,0,0,2.9,45.4,35.1,41,0,0,0,4.2
11/16/2007,38,30,34,No,0,0,0,0,0.3,50.6,35.5,42.7,0,0,0,4.1,48.9,38.5,43.8,0,0,0,5.6
11/17/2007,38,30,34,No,0,0,0,0,0.3,55.6,38.9,48.1,0.012,0.012,0,5.3,53.1,42.7,47.9,0.048,0.048,0,5.2
11/18/2007,38,30,34,No,0,0,0,0,0.3,60.4,43.3,51.1,0,0,0,6.2,56.8,44.2,50,0,0,0,5.6
11/19/2007,38,30,34,No,0,0,0,0,0.3,62,45.2,51.9,0,0,0,11.9,58.5,45.1,51,0,0,0,16.9
11/20/2007,38,30,34,No,0,0,0,0,0.3,43.6,31.2,36.4,0.008,0.004,0.028,8.1,45.1,33.5,38.5,0.02,0.02,0,13.4
11/21/2007,38,31,34.5,No,0,0,0,0,0.3,35.6,26.4,31,0,0,0,7.2,35.1,29.3,32.7,0,0,0,11.7
11/22/2007,38,31,34.5,No,0,0,0,0,0.3,39.9,25.8,32.8,0,0,0,5.6,38.5,28.8,33.7,0,0,0,12.1
11/23/2007,38,31,34.5,No,0,0,0,0,0.3,39.3,25.3,31.4,0,0,0,10.6,38.8,30.1,34.2,0,0,0,17.7
11/24/2007,38,31,34.5,No,0,0,0,0,0.3,38,28.6,32.9,0,0,0,5.4,37.2,30.5,34.1,0,0,0,8.4
11/25/2007,39,31,35,No,0,0,0,0,0.3,42.4,28.6,35.1,0,0,0,3,40.8,32,36.1,0,0,0,4.5
11/26/2007,39,31,35,No,0,0,0,0,0.4,40.3,29.8,35,0.012,0.004,0.055,5.2,38.7,31.3,35.5,0.012,0.012,0,8.1
11/27/2007,39,31,35,No,0,0,0,0,0.4,39.4,28.1,33.2,0.088,0.004,0.578,6.3,40.3,31.5,35,0.064,0.004,0.414,10.3
11/28/2007,39,31,35,No,0,0.2,0.2,0,0.5,32.6,24.4,28.4,0.008,0,0.14,7.4,31.8,27.1,29.9,0,0,0.056,10.9
11/29/2007,39,31,35,No,0,0.3,0.2,0,0.5,38.6,24.5,31.9,0,0,0,6.2,37.1,29.3,33.6,0,0,0,10.2
11/30/2007,40,31,35.5,No,0,0.3,0.2,0,0.5,41,26.1,32.5,0,0,0,5.5,38.4,29.7,33.6,0,0,0,9.6
12/1/2007,40,31,35.5,No,0,1.4,0.9,0.5,1.2,31.8,25.1,29.9,0.016,0,0.195,7.2,34.3,29.3,31.5,0,0,0,12.3
12/2/2007,40,31,35.5,No,0,1.5,1,1,1.7,37.4,21,28.2,0,0,0,11.6,36.1,24.3,30.2,0,0,0,15.4
12/3/2007,41,31,36,No,0,1.5,1,1,1.7,44.4,25.4,33.7,0,0,0,4.5,41.2,28.9,34.5,0,0,0,6.4
12/4/2007,41,32,36.5,No,0,1.5,1.1,1.1,1.8,43.4,26.7,35.8,0.043,0.043,0,4.1,39.7,30,35.4,0.04,0.04,0,6.2
12/5/2007,41,32,36.5,No,0,1.5,1.1,1.1,1.8,43.4,27.2,35.2,0,0,0,2.8,40.5,29.8,35.1,0,0,0,3.2
12/6/2007,42,32,37,No,0,1.5,1.1,1.1,1.8,42.8,31.5,36.4,0.084,0.084,0,3.1,40.5,32.6,36.7,0.092,0.092,0,4.6
12/7/2007,42,32,37,No,0,2.1,1.6,1.3,2.1,35.9,32.8,34,0.525,0.216,2.152,3.4,36,32.7,34.4,0.465,0.252,1.489,4.3
12/8/2007,42,32,37,No,0,4.1,3,2,3,32.1,20.9,28.7,0.195,0.016,1.324,7.4,32.6,24.6,30.3,0.216,0.028,1.408,11.2
12/9/2007,43,32,37.5,No,0,4.5,3.2,2.1,3.2,28.2,15.7,22,0.004,0,0.084,3.9,28.9,20.6,24.8,0,0,0,7.7
12/10/2007,43,32,37.5,No,0,4.6,3.2,2.1,3.2,29.9,12.9,21.3,0.012,0,0.14,9.4,29.3,18,24.1,0,0,0.14,15.9
12/11/2007,43,32,37.5,No,0,4.6,3.2,2.1,3.3,28,8,17.6,0,0,0,9.1,28.8,17.2,22.7,0,0,0,16.7
12/12/2007,43,32,37.5,No,0,4.6,3.2,2.2,3.3,25.4,6,17.9,0,0,0,6.5,25.4,11.8,20.9,0,0,0,8.4
12/13/2007,44,32,38,No,0,4.6,3.2,2.3,3.3,26.2,2.7,16.6,0,0,0.14,3.8,26.3,10.9,20.3,0,0,0.112,4.8
12/14/2007,44,32,38,No,0,4.6,3.2,2.3,3.3,25.3,11.1,19.5,0,0,0.028,5.4,25.3,13.5,20.6,0,0,0,7
12/15/2007,44,32,38,No,0,4.6,3.2,2.4,3.4,27.4,5.9,18.5,0,0,0,7.4,27.2,11,21,0,0,0.084,9
12/16/2007,45,32,38.5,No,0,4.7,3.2,2.5,3.4,33.5,6.8,21.5,0,0,0,2.7,32.4,13.2,23.7,0,0,0,3.1
12/17/2007,45,33,39,No,0,4.7,3.2,2.5,3.4,34.3,14.1,24.5,0,0,0,4.3,33.1,17.3,25.7,0,0,0,4.7
12/18/2007,45,33,39,No,0,4.7,3.3,2.5,3.5,38,13.1,26.3,0.008,0,0.083,7,36,17.4,27.6,0.008,0,0.083,8.2
12/19/2007,46,33,39.5,No,0,5.5,3.9,2.6,3.6,35.6,31.9,33.1,0.178,0.008,1.213,7.4,34.7,31.9,33.6,0.146,0.012,0.965,9.7
12/20/2007,46,33,39.5,No,0,6.9,5.1,3.1,3.9,36.4,29.1,33.8,0.378,0.1,1.961,8.9,35.7,29.8,34,0.31,0.092,1.519,12
12/21/2007,46,33,39.5,No,0,9.9,7,4.3,4.7,28.2,18.4,22.8,0.052,0,0.499,8.4,29.2,21,24.6,0.036,0,0.304,10.5
12/22/2007,46,33,39.5,No,0,10.1,7,4.3,4.7,22.5,4.7,15,0,0,0,3.8,23.3,11.9,18.5,0,0,0,5.4
12/23/2007,47,33,40,No,0,10.1,7,4.3,4.8,28.4,17.1,23.2,0.02,0,0.138,3.5,29.7,19.9,24.7,0.016,0,0.138,5.4
12/24/2007,47,33,40,No,0,10.3,7.2,4.5,4.9,37.7,21.8,28.9,0.197,0.028,1.213,6.6,35.3,23.7,29.8,0.158,0.012,1.047,10.2
12/25/2007,47,33,40,No,0,10.9,7.4,5,5.2,22.9,15.3,20.1,0.028,0,0.193,7.2,24,13.9,20.6,0.016,0,0.138,10.9
12/26/2007,48,33,40.5,No,0,10.9,7.4,5,5.3,22.1,9,15.7,0.04,0,0.388,5.4,23.6,10.8,17.6,0.036,0,0.389,7
12/27/2007,48,34,41,No,0,10.9,7.4,5,5.3,20.9,10.5,15.5,0.004,0,0.252,5.6,21.6,13.9,17.2,0.004,0,0.084,6.8
12/28/2007,48,34,41,No,0,10.9,7.4,5.1,5.3,22,5.7,14.3,0.036,0,0.305,8.5,23,8.1,16.1,0.024,0,0.306,10.4
12/29/2007,49,34,41.5,No,0,11.3,7.7,5.3,5.5,27.4,16.1,21.1,0.076,0,0.637,7.2,28.5,16.8,22.8,0.044,0,0.445,8.5
12/30/2007,49,34,41.5,No,0,12.6,8.6,5.9,5.7,28.2,18.2,24,0.221,0,1.573,10.7,30.2,19.3,25.7,0.16,0,1.131,15.9
12/31/2007,49,34,41.5,No,0,13.6,9,6.6,6.1,23.8,11.1,19.3,0,0,0,5.9,24.5,13.3,20,0,0,0,10.9
1/1/2008,49,34,41.5,No,0,13.6,9,6.7,6.1,20.2,-6.4,7.9,0,0,0,4.1,19.9,-0.3,10.6,0,0,0,5.1
1/2/2008,50,34,42,No,0,13.7,9,6.8,6.1,23.3,2.9,12.3,0,0,0,3.5,20.6,7.1,13.5,0,0,0,3.5
1/3/2008,50,34,42,No,0,13.8,9.1,6.9,6.2,34.3,7.5,20.5,0,0,0,2.9,32.3,10.5,20.3,0,0,0,4.5
1/4/2008,50,34,42,No,0,13.8,9.4,6.9,6.2,42.3,29.2,36.1,0.016,0.016,0,14.7,41.3,27.5,34.7,0.047,0.047,0,18.9
1/5/2008,51,34,42.5,No,0,13.8,9.5,7.1,6.4,41.4,21.8,34.5,0.474,0.375,0.689,13.6,40.6,22.1,33.8,0.362,0.354,0.056,17.2
1/6/2008,51,34,42.5,No,0,15.7,10.7,8.4,7.5,29.9,16.4,24.4,0.188,0,1.323,7.4,30.6,18,25.1,0.152,0.012,1.021,10
1/7/2008,51,35,43,No,0,17.6,12.1,9,8.2,29.2,3.8,19.8,0.032,0,0.249,3.4,28.4,7.2,20.5,0.02,0,0.194,5.3
1/8/2008,52,35,43.5,No,0,17.9,12.2,9.1,8.2,29,12.7,22.5,0.12,0,0.883,6.7,28.7,14,23,0.112,0,0.801,8.6
1/9/2008,52,35,43.5,No,0,19,13.2,9.5,8.5,29.7,23.9,27,0.337,0,2.37,6.5,30.6,23.1,27.4,0.192,0,1.379,10.8
1/10/2008,52,35,43.5,No,0,21.4,14.4,10.1,9,27.9,15.8,22.2,0.036,0,0.277,5.3,30,16.2,23.1,0.036,0,0.304,6.9
1/11/2008,53,35,44,No,0,21.5,14.5,10.2,9.1,31.2,23.6,27.8,0.17,0,1.271,5.2,29.7,22.3,26.3,0.165,0,1.186,6
1/12/2008,53,35,44,No,0,22.1,14.9,10.9,9.3,34.6,27.1,29.8,0.016,0,0.195,4.3,33.7,24.6,28.1,0.008,0,0.14,4
1/13/2008,53,35,44,No,0,22.2,14.9,10.9,9.3,31.4,23.9,28.7,0.112,0,0.8,3.8,31.5,25.9,28.8,0.08,0,0.552,3.9
1/14/2008,54,35,44.5,No,0,22.2,14.9,10.9,9.3,28.2,13.4,21.4,0,0,0,3.2,28.2,16,22.8,0,0,0,4.7
1/15/2008,54,35,44.5,No,0,22.2,14.9,10.9,9.4,25.1,15.6,20.8,0,0,0.056,11.7,25.3,17.4,21.2,0,0,0,16.6
1/16/2008,54,35,44.5,No,0,22.2,14.8,10.9,9.4,15.6,5.6,10.7,0,0,0,6.3,16.2,7.8,11.8,0,0,0,8.3
1/17/2008,54,36,45,No,0,22.2,14.8,10.9,9.4,17.4,4.8,11,0,0,0.028,3.8,18.5,7.6,12.8,0,0,0,4.4
1/18/2008,55,36,45.5,No,0,22.3,14.9,11,9.5,22.7,10,16.9,0,0,0,2.6,23.2,13.4,18.4,0,0,0,4
1/19/2008,55,36,45.5,No,0,22.3,14.9,11,9.5,29.3,15.4,20.7,0,0,0,6.1,26.2,14.2,19.8,0,0,0,6.8
1/20/2008,55,36,45.5,No,0,22.5,15.1,11.1,9.6,33.3,21,26.4,0,0,0.112,4,31.8,21.4,25.7,0.016,0,0.166,7.2
1/21/2008,55,36,45.5,No,0,22.7,15.2,11.3,9.6,23.4,18.7,21.5,0.298,0,2.152,6.7,23.6,19.8,22.1,0.208,0,1.461,12.8
1/22/2008,56,36,46,No,0,23.1,15.5,11.5,9.8,17.8,9.3,14.1,0,0,0,4.8,19,11.4,14.5,0,0,0,8.8
1/23/2008,56,36,46,No,0,23.1,15.6,11.5,9.8,17.2,1,9.8,0,0,0,4,15.6,4.5,10.5,0,0,0,3.8
1/24/2008,56,36,46,No,0,23.1,15.6,11.5,9.9,23.3,1.3,12.6,0.032,0,0.277,4.1,21.6,5.2,13,0.028,0,0.278,5.3
1/25/2008,56,36,46,No,0,23.3,15.6,11.5,10.1,30.4,13.6,23.3,0.028,0,0.277,3.2,31.5,14.9,23.4,0.012,0,0.14,5.2
1/26/2008,57,36,46.5,No,0,23.9,16.2,11.9,10.2,35.7,24.6,30.6,0,0,0,3,35.1,23.2,28.8,0,0,0,3.6
1/27/2008,57,36,46.5,No,0,24,16.3,11.9,10.2,38.9,21.7,30.4,0.107,0.099,0.084,15.3,38.5,20.6,29.6,0.088,0.072,0.111,19.7
1/28/2008,57,36,46.5,No,0,24.3,16.6,12,10.7,39.2,17.5,30.3,0.127,0.036,0.718,18.1,38.7,20.3,30.8,0.079,0.032,0.415,22.5
1/29/2008,58,36,47,No,0,24.9,17,12.2,11.3,24.8,12.1,18.6,0.123,0,0.881,9.4,24.8,11.7,18.8,0.136,0,0.937,12.3
1/30/2008,58,37,47.5,No,0,26.2,17.9,12.7,11.7,23.6,19.1,20.8,0.108,0,0.829,5.9,24.3,19.3,21.4,0.064,0,0.47,9
1/31/2008,58,37,47.5,No,0,26.7,18.1,13.2,11.9,25.3,9.6,18,0.108,0,0.772,9.1,25.6,11,19.1,0.08,0,0.636,11.2
2/1/2008,58,37,47.5,No,0,27.8,19.2,14.1,12.4,28.1,23.9,26,0.156,0,1.103,4.9,28.8,23.3,25.9,0.119,0,0.915,7.2
