Date,Avg Salt Lake,Flood y/n,Flood,Atwater (1308) Snow Water Equivalent (in) Start of Day Values,Brighton (366) Snow Water Equivalent (in) Start of Day Values,Dry Fork (906) Snow Water Equivalent (in) Start of Day Values,Lookout Peak (596) Snow Water Equivalent (in) Start of Day Values,Louis Meadow (972) Snow Water Equivalent (in) Start of Day Values,Mill-D North (628) Snow Water Equivalent (in) Start of Day Values,Parleys Upper (856) Snow Water Equivalent (in) Start of Day Values,Snowbird (766) Snow Water Equivalent (in) Start of Day Values,UTAH SWE,Salt Lake CityTemp_Max (°F),Salt Lake CityTemp_min (°F),Salt Lake CityTemp_mean (°F),Salt Lake CityPrecipitation_sum (inch),Salt Lake CityRain_sum (inch),Salt Lake CitySnowfall_sum (inch),Salt Lake CityWindspeed_10m_max (mp/h),SnowbirdTemp_Max (°F),SnowbirdTemp_min (°F),SnowbirdTemp_mean (°F),SnowbirdPrecipitation_sum (inch),SnowbirdRain_sum (inch),SnowbirdSnowfall_sum (inch),SnowbirdWindspeed_10m_max (mp/h)
3/19/1987,95.5,Yes,1,,22.4,,,,,,,11.6,25.9,18.9,22.1,0.256,0,1.851,5.3,33,26.4,29.9,0.441,0.004,3.031,8.3
3/20/1987,95.5,Yes,1,,22.7,,,,,,,11.9,23.4,8.4,18.4,0.124,0,0.911,7.8,32.1,19.5,26,0.012,0,0.168,8.6
3/21/1987,95.5,Yes,1,,22.9,,,,,,,12,26.9,0.8,13.8,0.008,0,0.112,6.8,34.7,5.2,21.8,0,0,0,4.2
3/22/1987,95.5,Yes,1,,23,,,,,,,12.2,27.6,4.6,16.7,0,0,0.056,9.3,37.1,13.8,27.1,0,0,0,12.8
3/23/1987,96,Yes,1,,23.1,,,,,,,12.3,28.6,8.2,19.6,0.012,0,0.139,6.1,39.7,20.1,30.6,0,0,0,4.8
3/24/1987,96,Yes,1,,23.1,,,,,,,12.3,30.7,5.4,19.1,0,0,0,7.4,42.6,18.7,31.6,0,0,0,10.5
3/25/1987,96,Yes,1,,23.3,,,,,,,12.4,32.1,6.8,20.5,0,0,0,6.7,45.6,19,34,0,0,0,8.9
3/26/1987,96,Yes,1,,23.4,,,,,,,12.4,32.8,10.3,21.4,0.189,0,1.351,10.1,47,22.1,34.5,0.048,0.036,0.083,13.4
3/27/1987,96,Yes,1,,23.9,,,,,,,12.6,24.3,13.1,18.8,0.24,0,1.739,6.6,35.9,24.1,30.1,0.04,0,0.39,10.4
3/28/1987,96.5,Yes,1,,24.2,,,,,,,12.7,24,13.7,18.6,0.184,0,1.353,6.1,34.6,25.6,29.8,0.092,0.02,0.612,6.4
3/29/1987,96.5,Yes,1,,24.5,,,,,,,12.9,21.2,5.4,14.2,0.076,0,0.552,7.3,31.3,15.5,24.2,0.024,0,0.221,11.9
3/30/1987,96.5,Yes,1,,24.6,,,,,,,12.9,33.6,0.6,18.4,0,0,0,4.1,41.4,16.5,29,0,0,0,3.6
3/31/1987,96.5,Yes,1,,24.6,,,,,,,13,41.7,8.5,25.1,0,0,0,4.3,51.5,21,36.3,0,0,0,3.6
4/1/1987,96.5,Yes,1,,24.6,,,,,,,12.9,43.8,15.5,30.2,0,0,0,5.1,57.9,23.5,41.5,0,0,0,7
4/2/1987,96.5,Yes,1,,24.6,,,,,,,12.9,44.7,15.8,29.1,0,0,0,5.4,56.1,22.7,40.2,0,0,0,5.8
4/3/1987,96.5,Yes,1,,24.4,,,,,,,12.8,47,18.6,31.7,0,0,0,6.8,59.8,24.9,41.6,0,0,0,10.9
4/4/1987,97,Yes,1,,24.3,,,,,,,12.7,41.5,26.8,33.5,0.032,0.02,0.084,5.4,54.6,34,44.4,0.008,0.008,0,4.5
4/5/1987,97,Yes,1,,24.2,,,,,,,12.7,42.3,26.6,33.5,0.02,0.02,0,3.8,53.5,35.9,44,0.083,0.083,0,4.2
4/6/1987,97,Yes,1,,24.2,,,,,,,12.7,42.1,26.9,34.2,0.183,0.143,0.276,4,51.7,38,44.5,0.02,0.02,0,7.3
4/7/1987,97,Yes,1,,24.6,,,,,,,12.7,44.5,24.6,33.8,0.131,0.131,0,3,55.8,31.9,43.7,0.024,0.024,0,3.8
4/8/1987,97,Yes,1,,24.6,,,,,,,12.6,46.5,24.3,35,0.036,0.036,0,7.2,58.9,33.3,46.1,0.012,0.012,0,8.1
4/9/1987,97.5,Yes,1,,24.6,,,,,,,12.5,36.8,25.6,32.2,0,0,0,7.8,50.2,37.2,44.2,0,0,0,10.1
4/10/1987,97.5,Yes,1,,24.6,,,,,,,12.2,45.1,25.3,35.6,0,0,0,4.9,59,37.8,48.1,0,0,0,6.6
4/11/1987,97.5,Yes,1,,24.6,,,,,,,12,42.1,28.3,34.8,0.044,0.04,0.056,8.2,54.7,37.8,45.6,0.012,0.012,0,11
4/12/1987,98,Yes,1,,24.6,,,,,,,11.9,32.3,18.8,26.4,0.02,0,0.25,10.1,45,27.2,37.9,0.016,0.016,0,14.5
4/13/1987,98,Yes,1,,24.6,,,,,,,11.8,40.4,15.2,29.4,0,0,0,5,53,29.7,42.5,0,0,0,4.8
4/14/1987,98,Yes,1,,24.7,,,,,,,11.6,50.4,20,35.8,0,0,0,4.1,63,28.5,47.1,0,0,0,5.9
4/15/1987,98,Yes,1,,24.7,,,,,,,11.2,54.7,26.7,40.6,0,0,0,5.9,69.1,37.4,53.9,0,0,0,5.6
4/16/1987,98.5,Yes,1,,24.7,,,,,,,10.8,56.7,29.2,42.2,0,0,0,4.9,70.1,37.1,53.9,0,0,0,5.7
4/17/1987,98.5,Yes,1,,24.2,,,,,,,10.1,61.3,30.1,45.8,0,0,0,8.2,75.9,37.2,57.6,0,0,0,13.9
4/18/1987,98.5,Yes,1,,23.5,,,,,,,9.5,57.1,34.9,46.6,0.016,0.016,0,12.4,72.3,44.1,58.3,0,0,0,21.7
4/19/1987,99,Yes,1,,23.4,,,,,,,9,32.1,23.1,26.6,0.284,0,1.987,7.7,42,32.2,36.8,0.222,0.02,1.406,13.3
4/20/1987,99,Yes,1,,23.3,,,,,,,9,38,23.5,30.3,0.012,0,0.196,5.1,50.1,34,41.2,0,0,0,6.8
4/21/1987,99,Yes,1,,23.1,,,,,,,8.9,48.5,15.9,33.9,0,0,0,3.7,58.6,27.4,44.4,0,0,0,5.4
4/22/1987,99,Yes,1,,22.8,,,,,,,8.6,58.5,24.8,41.5,0,0,0,3.4,68.7,31.5,51,0,0,0,5.2
4/23/1987,99,Yes,1,,22,,,,,,,8,59.3,29.7,44.9,0,0,0,5.5,74.1,36.7,56.3,0,0,0,7.6
4/24/1987,99,Yes,1,,20.9,,,,,,,7.3,61.5,31.5,46.5,0,0,0,5.5,75,40.6,59,0,0,0,7.2
4/25/1987,99,Yes,1,,19.6,,,,,,,6.7,62.4,31.2,46.9,0,0,0,4.7,75,39.6,58.9,0,0,0,7.8
4/26/1987,99,Yes,1,,18.5,,,,,,,6.2,63.1,31.9,47.5,0.059,0.059,0,4.7,75.4,41.3,59.6,0,0,0,8.1
4/27/1987,99,Yes,1,,17.9,,,,,,,5.7,60.2,32.8,47.3,0.138,0.138,0,5.3,75.2,41.9,59.8,0.004,0.004,0,7.9
4/28/1987,99,Yes,1,,17.1,,,,,,,5.2,64.9,35.1,49.8,0.016,0.016,0,5.1,76.4,43.6,61.2,0,0,0,8.5
4/29/1987,99,Yes,1,,15.8,,,,,,,4.6,65.1,35.3,51.2,0,0,0,5.4,77.1,44.6,62.2,0,0,0,9.5
4/30/1987,99,Yes,1,,15,,,,,,,4.1,57.3,36.9,47.5,0.107,0.107,0,7.8,68.3,48.9,58.7,0.031,0.031,0,11.5
5/1/1987,99,Yes,1,,14.3,,,,,,,3.8,54.8,34.7,44.5,0.14,0.14,0,9.7,67.5,45.5,55.6,0.138,0.138,0,13.5
5/2/1987,99.5,Yes,1,,14,,,,,,,3.7,42.6,33.6,37.6,0.305,0.124,1.268,9.7,51.9,42.9,47.4,0.383,0.383,0,10.4
5/3/1987,100,Yes,1,,14.4,,,,,,,3.6,49.7,29.3,39.9,0,0,0,7.5,59.3,43.6,51.3,0,0,0,10.5
5/4/1987,100,Yes,1,,13.8,,,,,,,3.5,58.9,28.9,44.3,0,0,0,6,67.4,38.8,55.1,0,0,0,8.3
5/5/1987,100,Yes,1,,12.8,,,,,,,3.1,63.3,30.5,48,0,0,0,5.2,73.8,38.6,59.1,0,0,0,7.8
5/6/1987,100,Yes,1,,11.8,,,,,,,2.8,64.3,32.6,49.4,0,0,0,5.6,75,41.2,60.4,0,0,0,6
5/7/1987,100.5,Yes,1,,10.8,,,,,,,2.4,65.4,33.6,51.1,0,0,0,4.7,76.4,42.1,63.1,0,0,0,4.3
5/8/1987,100.5,Yes,1,,9.7,,,,,,,2.1,64.9,35.8,51.7,0.028,0.028,0,3.6,77.1,45.8,63.7,0,0,0,5.3
5/9/1987,100.5,Yes,1,,8.5,,,,,,,1.9,65.6,37.9,52.8,0.02,0.02,0,5.2,76.6,47.7,64,0,0,0,4.9
5/10/1987,100.5,Yes,1,,7.7,,,,,,,1.7,63.4,37.8,51.4,0.119,0.119,0,5.5,75.1,48,63.8,0.004,0.004,0,8.1
5/11/1987,101,Yes,1,,7,,,,,,,1.5,60.4,39.4,50.4,0.209,0.209,0,4.8,70.4,51.6,63,0.012,0.012,0,7.7
5/12/1987,101,Yes,1,,5.7,,,,,,,1.4,64,39.1,52.3,0.004,0.004,0,6.7,74.5,49.4,63.3,0.008,0.008,0,5
5/13/1987,101,Yes,1,,3.6,,,,,,,1.2,64.8,41.1,53.9,0.048,0.048,0,5.4,76,50.3,64.8,0.004,0.004,0,5.9
5/14/1987,101,Yes,1,,1.3,,,,,,,1.1,68.5,39.2,54.8,0.071,0.071,0,4.1,79.8,50.9,67.5,0,0,0,5.8
5/15/1987,101,Yes,1,,0.9,,,,,,,1,66,43.6,54.8,0.404,0.404,0,4.8,77.2,54.3,66.3,0.024,0.024,0,9.6
5/16/1987,101,Yes,1,,0,,,,,,,0.9,63.1,44,53,0.436,0.436,0,7,74.1,53.8,64.1,0.107,0.107,0,10.6
5/17/1987,101,Yes,1,,0,,,,,,,0.8,55.2,42.6,48.5,0.461,0.461,0,7,64.6,51.9,57.8,0.103,0.103,0,14
5/18/1987,101,Yes,1,,0,,,,,,,0.8,58.2,39.9,47.9,0.457,0.457,0,9.5,69.3,46.4,57.8,0.162,0.162,0,11.8
5/19/1987,101,Yes,1,,0.1,,,,,,,0.7,57,37.6,47.3,0.194,0.194,0,7.8,67.1,48.3,57.5,0.074,0.074,0,10.7
5/20/1987,101,Yes,1,,0.1,,,,,,,0.7,54.6,35,45.7,0.247,0.247,0,7.3,64.6,46.4,56.8,0.04,0.04,0,10.6
5/21/1987,101,Yes,1,,0.1,,,,,,,0.7,50.2,35.5,42.5,0.332,0.332,0,5.6,58.3,44.8,51.9,0.214,0.214,0,4.4
5/22/1987,101,Yes,1,,0.1,,,,,,,0.7,53.4,31.2,42.7,0.095,0.095,0,6.5,63.5,40.9,53.4,0.004,0.004,0,6.8
5/23/1987,101,Yes,1,,0.2,,,,,,,0.7,57.9,32.9,46.5,0.052,0.052,0,4.9,68.5,42.6,57.5,0.012,0.012,0,5.1
5/24/1987,101,Yes,1,,0.2,,,,,,,0.7,56.9,35.1,46.2,0.294,0.294,0,6.4,68.2,45.3,57.7,0.012,0.012,0,7.6
5/25/1987,100.5,Yes,1,,0.3,,,,,,,0.6,55.5,35.8,44.8,0.328,0.328,0,8.5,66.6,45.1,55.7,0.016,0.016,0,13.6
5/26/1987,100.5,Yes,1,,0.3,,,,,,,0.7,46.7,34.2,40.6,0.358,0.327,0.223,6.3,58.7,42.9,50.8,0.056,0.056,0,10.3
5/27/1987,100.5,Yes,1,,0.3,,,,,,,0.8,48.3,34.4,40.9,0.385,0.329,0.416,5.4,57.9,44.6,50.6,0.158,0.158,0,9.4
5/28/1987,100.5,Yes,1,,0.3,,,,,,,0.7,48.6,35.7,42.3,0.338,0.338,0,4,56.8,45.3,51.8,0.095,0.095,0,3.9
5/29/1987,100.5,Yes,1,,0.2,,,,,,,0.7,53.7,34.2,44.1,0.163,0.163,0,5.9,62.8,41.9,53.7,0.02,0.02,0,6
5/30/1987,100.5,Yes,1,,0.1,,,,,,,0.7,59.6,33.2,48,0.032,0.032,0,6.4,70.3,41.2,58,0,0,0,7.1
5/31/1987,100.5,Yes,1,,0,,,,,,,0.6,66.3,42.9,54,0,0,0,12.5,79.3,49.5,64.6,0,0,0,14.5
6/1/1987,100,Yes,1,,0,,,,,,,0.5,51.4,38.4,45.9,0,0,0,8.8,63.7,47.7,57,0,0,0,8.3
6/2/1987,100,Yes,1,,0,,,,,,,0.5,57.3,41.4,49.4,0,0,0,7.1,68.3,51.9,60.3,0,0,0,8.3
6/3/1987,100,Yes,1,,0,,,,,,,0.4,67,33.9,52.2,0,0,0,3.6,76.3,45.1,63.3,0,0,0,4.7
6/4/1987,99.5,Yes,1,,0,,,,,,,0.4,72.3,38.4,57.1,0,0,0,7,84.1,46.4,68.7,0,0,0,5.4
6/5/1987,99.5,Yes,1,,0,,,,,,,0.3,70,42.5,56,0.071,0.071,0,5.5,81.5,50.4,67.2,0,0,0,11.7
6/6/1987,99.5,Yes,1,,0,,,,,,,0.3,68.5,43.6,55,0.22,0.22,0,5.8,79.9,54.6,66.3,0.016,0.016,0,14.9
6/7/1987,99.5,Yes,1,,0,,,,,,,0.2,64.7,46,55.4,0.088,0.088,0,5.6,75.6,55.6,65.8,0.096,0.096,0,8.1
6/8/1987,99,Yes,1,,0,,,,,,,0.2,65.1,41.9,54.6,0.028,0.028,0,4.6,76.6,51.8,66.5,0,0,0,5
6/9/1987,99,Yes,1,,0,,,,,,,0.2,63.6,44.5,53.8,0.209,0.209,0,6.6,74.3,57.2,65.6,0.048,0.048,0,5.4
6/10/1987,99,Yes,1,,0,,,,,,,0.2,64.4,42.3,54.4,0.004,0.004,0,7.2,75,56.5,66.3,0.008,0.008,0,4.9
6/11/1987,99,Yes,1,,0,,,,,,,0.2,72,42.1,58.5,0,0,0,9.2,83.9,51.3,69.7,0,0,0,9.3
6/12/1987,99,Yes,1,,0,,,,,,,0.1,72.1,43.1,59.6,0,0,0,6.9,83.8,51.9,71.2,0,0,0,8.6
6/13/1987,99,Yes,1,,0,,,,,,,0.1,73.5,41.8,60.3,0,0,0,6.8,85.8,52.4,73.2,0,0,0,7.6
6/14/1987,99,Yes,1,,0,,,,,,,0.1,77.7,43.8,62.5,0.008,0.008,0,5.4,89.6,53.6,74.9,0,0,0,11.4
6/15/1987,98.5,Yes,1,,0,,,,,,,0,75,49.8,60.9,0.178,0.178,0,11,87.2,58.8,72.1,0.04,0.04,0,17.8
6/16/1987,98.5,Yes,1,,0,,,,,,,0,65.7,48.9,57.5,0,0,0,7.4,77,57.9,68.3,0,0,0,7.4
6/17/1987,98,Yes,1,,0,,,,,,,0,71.5,44.7,59,0,0,0,9.4,83.2,53.8,70,0,0,0,13
6/18/1987,98,Yes,1,,0,,,,,,,0,69,46.3,58.5,0,0,0,9.2,81.4,55.3,69.3,0,0,0,10.5
6/19/1987,97.5,Yes,1,,0,,,,,,,0,64.5,48.8,56.9,0,0,0,7.6,75,59,67.4,0,0,0,8
6/20/1987,97,Yes,1,,0,,,,,,,0,71,42,58.8,0,0,0,6.8,81.5,52.4,70.1,0,0,0,5.8
6/21/1987,97,Yes,1,,0,,,,,,,0,75.5,43.1,61.6,0,0,0,8.3,87.6,51.5,72.6,0,0,0,11.7
6/22/1987,96.5,Yes,1,,0,,,,,,,0,58.8,46.1,53.6,0,0,0,8.4,69,56.1,63.8,0,0,0,13.7
6/23/1987,96.5,Yes,1,,0,,,,,,,0,67.2,39.6,55.2,0,0,0,6.9,77.8,54.3,67.3,0,0,0,4.5
6/24/1987,96,Yes,1,,0,,,,,,,0,67.9,45,57.7,0,0,0,7.6,78.3,60,69.7,0,0,0,8.1
6/25/1987,96,Yes,1,,0,,,,,,,0,71.1,41.8,58.7,0,0,0,6.9,81.2,52.8,69.8,0,0,0,7
6/26/1987,95.5,Yes,1,,0,,,,,,,0,74.8,43.8,61.6,0,0,0,6.2,84.6,55.2,72.7,0,0,0,7.6
6/27/1987,95,Yes,1,,0,,,,,,,0,77.1,45.6,63.4,0,0,0,8.9,87.6,55.1,74.5,0,0,0,9.6
6/28/1987,95,Yes,1,,0,,,,,,,0,73.5,47.2,61.7,0.024,0.024,0,3.8,83.6,57.1,72.8,0,0,0,7
6/29/1987,94.5,Yes,1,,0,,,,,,,0,66.7,49.9,58.5,0.21,0.21,0,3.9,77.7,60.3,70.5,0.028,0.028,0,6.5
6/30/1987,94,Yes,1,,0,,,,,,,0,69,47.5,59.4,0,0,0,6.8,79.8,57.9,70.6,0,0,0,5.1
7/1/1987,93.5,Yes,1,,0,,,,,,,0,75.3,46.7,62.7,0,0,0,6.5,86.9,58,74.5,0,0,0,5.8
7/2/1987,93.5,Yes,1,,0,,,,,,,0,76,46.2,63.1,0,0,0,7.4,87.6,55.4,74,0,0,0,8.7
7/3/1987,93,Yes,1,,0,,,,,,,0,73.4,45.8,62.2,0,0,0,7,84,56.5,73.7,0,0,0,6.1
7/4/1987,93,Yes,1,,0,,,,,,,0,73.2,46.3,61.9,0,0,0,6.8,83.5,56,73,0,0,0,6.3
7/5/1987,92.5,Yes,1,,0,,,,,,,0,76,49.1,63.4,0,0,0,7.8,87.5,57.2,73.8,0,0,0,7.9
7/6/1987,92,Yes,1,,0,,,,,,,0,68.1,52.8,60.7,0,0,0,7.3,78.3,63.3,72,0,0,0,10.1
7/7/1987,92,Yes,1,,0,,,,,,,0,70.8,44.9,59.5,0,0,0,7.4,81.6,58.1,71.3,0,0,0,10.3
7/8/1987,91.5,Yes,1,,0,,,,,,,0,76.9,46.9,62.4,0,0,0,8.7,87.6,56,73.2,0,0,0,9.8
7/9/1987,91,Yes,1,,0,,,,,,,0,75.4,51.9,62.9,0.02,0.02,0,8.7,86.9,65,75.8,0,0,0,10
7/10/1987,91,Yes,1,,0,,,,,,,0,70.2,50.8,58.5,0.119,0.119,0,12.1,81.3,59.1,69.1,0.044,0.044,0,15
7/11/1987,90.5,Yes,1,,0,,,,,,,0,61,47.4,53.9,0.199,0.199,0,7,69.5,55.9,62.6,0.209,0.209,0,4.5
7/12/1987,90.5,Yes,1,,0,,,,,,,0,63.6,43.8,54.7,0,0,0,9.2,73.7,58.8,66.4,0,0,0,8.8
7/13/1987,90,Yes,1,,0,,,,,,,0,69.2,41.1,57,0,0,0,7.3,80.1,53.3,68.5,0,0,0,8.8
7/14/1987,89.5,Yes,1,,0,,,,,,,0,74.4,43.5,60.7,0,0,0,6.3,84.8,52.5,71.3,0,0,0,7.5
7/15/1987,89.5,Yes,1,,0,,,,,,,0,78.1,45.6,64.1,0,0,0,6.7,89.3,54.4,74.8,0,0,0,5
7/16/1987,89,Yes,1,,0,,,,,,,0,74.6,53.5,62.6,0.087,0.087,0,8.7,86.1,62.4,72.8,0.044,0.044,0,13.5
7/17/1987,89,Yes,1,,0,,,,,,,0,67.3,51.8,59.8,0.294,0.294,0,11.2,79.2,61.1,70.8,0.072,0.072,0,20.8
7/18/1987,88.5,Yes,1,,0,,,,,,,0,60.9,44.8,53.9,0.154,0.154,0,13.1,74.9,56.6,66.5,0.052,0.052,0,17.4
7/19/1987,88.5,Yes,1,,0,,,,,,,0,68.1,39.8,55.9,0,0,0,12,81,51.1,68.6,0,0,0,16.2
7/20/1987,88,Yes,1,,0,,,,,,,0,68.1,44.3,56.5,0.185,0.185,0,9.4,79.7,54.2,67.1,0.17,0.17,0,13.4
7/21/1987,88,Yes,1,,0,,,,,,,0,68.1,50.4,56.7,0.449,0.449,0,11.5,76.3,57,64.9,0.446,0.446,0,10.5
7/22/1987,87.5,Yes,1,,0,,,,,,,0,68.2,49.4,58.7,0.008,0.008,0,10,78.2,57.1,68.2,0,0,0,11.6
7/23/1987,87.5,Yes,1,,0,,,,,,,0,73.7,44.7,60.8,0,0,0,8.1,84.3,53.9,71.2,0,0,0,8.4
7/24/1987,87.5,Yes,1,,0,,,,,,,0,78.7,46.4,64.1,0,0,0,7.5,88.9,54,73.6,0,0,0,7.9
7/25/1987,87.5,Yes,1,,0,,,,,,,0,76.8,52.5,65,0.02,0.02,0,6.5,89,58.8,74.6,0,0,0,10.4
7/26/1987,87.5,Yes,1,,0,,,,,,,0,74.3,52.4,63,0.118,0.118,0,5.4,83.9,58.8,72.8,0,0,0,7
7/27/1987,87.5,Yes,1,,0,,,,,,,0,72.1,53.3,61.8,0.564,0.564,0,5,82.6,61.7,71.8,0.048,0.048,0,6.1
7/28/1987,87,Yes,1,,0,,,,,,,0,71,51.5,61.3,0.384,0.384,0,5.1,81.3,63.2,72.3,0,0,0,6.5
7/29/1987,87,Yes,1,,0,,,,,,,0,71,53.8,62.2,0.325,0.325,0,3.4,81.3,62.3,72.6,0.008,0.008,0,5
7/30/1987,87,Yes,1,,0,,,,,,,0,72.6,51.5,62,0.312,0.312,0,4.3,84.8,61,73.2,0.016,0.016,0,8.7
7/31/1987,86.5,Yes,1,,0,,,,,,,0,76.2,52.6,64.2,0,0,0,5.7,87.3,58.8,74.2,0,0,0,7.2
8/1/1987,86.5,Yes,1,,0,,,,,,,0,75.8,50.6,64.4,0,0,0,5.8,88.5,59.7,76,0,0,0,7.3
8/2/1987,86.5,Yes,1,,0,,,,,,,0,77.4,51.4,65.2,0,0,0,7.2,89.7,59.5,76.5,0,0,0,8.9
8/3/1987,86.5,Yes,1,,0,,,,,,,0,76.2,48.1,64,0,0,0,8.1,87.4,58.2,75.9,0,0,0,8.5
8/4/1987,86,Yes,1,,0,,,,,,,0,78.3,44.9,63.9,0,0,0,7.8,89.9,55,76.2,0,0,0,7.2
8/5/1987,86,Yes,1,,0,,,,,,,0,78.4,50.5,65.3,0.063,0.063,0,8.7,90.2,60,77.1,0,0,0,9.1
8/6/1987,85.5,Yes,1,,0,,,,,,,0,77.5,51.8,65.9,0.004,0.004,0,7.4,89.2,61.6,77,0.028,0.028,0,8.5
8/7/1987,85.5,Yes,1,,0,,,,,,,0,66.2,52,59,0.368,0.368,0,7.8,77,62.6,69.7,0.158,0.158,0,9.6
8/8/1987,85,Yes,1,,0,,,,,,,0,71.4,45.4,59.1,0,0,0,6.3,82.4,58.7,71.6,0,0,0,3.8
8/9/1987,85,Yes,1,,0,,,,,,,0,74.4,46.5,61.7,0,0,0,5.9,86.2,56.5,73.2,0,0,0,4.3
8/10/1987,84.5,No,0,,0,,,,,,,0,73.5,49.8,62.2,0.083,0.083,0,7.3,85.7,60.8,74,0.02,0.02,0,9.4
8/11/1987,84.5,No,0,,0,,,,,,,0,72.7,51.5,62.1,0.071,0.071,0,6,85.4,60.7,73.6,0.008,0.008,0,7.6
8/12/1987,84.5,No,0,,0,,,,,,,0,70.6,49.3,60.9,0,0,0,9,83,60.6,72.2,0,0,0,6.7
8/13/1987,84,No,0,,0,,,,,,,0,72.2,51.3,60.3,0.107,0.107,0,9.4,84.7,60.1,71.4,0,0,0,10.7
8/14/1987,84,No,0,,0,,,,,,,0,68.6,49.4,58,0.076,0.076,0,14,81.6,59.7,69.6,0.028,0.028,0,18.2
8/15/1987,83.5,No,0,,0,,,,,,,0,54.8,46.6,51,0.307,0.307,0,9.6,65.5,54.7,61.4,0.143,0.143,0,8.6
8/16/1987,83.5,No,0,,0,,,,,,,0,64,42.2,53.7,0,0,0,8.8,76.3,53.7,66.1,0,0,0,6
8/17/1987,83.5,No,0,,0,,,,,,,0,64.4,44,54.6,0,0,0,8.9,75.9,57.2,67.1,0,0,0,8.7
8/18/1987,83,No,0,,0,,,,,,,0,71.2,39.5,57,0,0,0,7.8,82.7,49.6,68.7,0,0,0,4.9
8/19/1987,83,No,0,,0,,,,,,,0,75.6,44.2,61.4,0,0,0,9.2,87.7,52.4,72.3,0,0,0,9.5
8/20/1987,83,No,0,,0,,,,,,,0,75.2,55,63.6,0.004,0.004,0,9,87.3,61.7,73.4,0.004,0.004,0,13.5
8/21/1987,82.5,No,0,,0,,,,,,,0,70.2,50,59.7,0.189,0.189,0,5.8,81.2,57.7,69.5,0.119,0.119,0,7.2
8/22/1987,82.5,No,0,,0,,,,,,,0,71.7,48.1,60.5,0.035,0.035,0,4.2,82.2,56.9,70.7,0.012,0.012,0,7.1
8/23/1987,82.5,No,0,,0,,,,,,,0,69,49.5,59.5,0.241,0.241,0,5,80.6,57.9,69.5,0.095,0.095,0,6.3
8/24/1987,82.5,No,0,,0,,,,,,,0,63.4,49.2,55.5,0.766,0.766,0,4.8,72.1,58.7,64.7,0.276,0.276,0,5.8
8/25/1987,82.5,No,0,,0,,,,,,,0,59,44.7,52,0.096,0.096,0,6.9,68.2,53.9,61.9,0.175,0.175,0,6.7
8/26/1987,82,No,0,,0,,,,,,,0,60.3,38.5,51,0.072,0.072,0,6.9,72.4,48.9,63.4,0,0,0,5.4
8/27/1987,82,No,0,,0,,,,,,,0,65.1,38.5,53.1,0,0,0,7.8,76,48.9,65.4,0,0,0,4.5
8/28/1987,82,No,0,,0,,,,,,,0,68,43.4,56.2,0,0,0,9,80.4,57.5,69.7,0,0,0,7.2
8/29/1987,82,No,0,,0,,,,,,,0,72.3,41.9,58,0,0,0,8.2,84.2,51.2,70,0,0,0,8.1
8/30/1987,81.5,No,0,,0,,,,,,,0,72.7,41.9,58.7,0,0,0,9.4,85.1,51.4,70.6,0,0,0,10.1
8/31/1987,81.5,No,0,,0,,,,,,,0,75.3,44.4,60.8,0,0,0,5.5,87.4,53,72.2,0,0,0,6.8
9/1/1987,81.5,No,0,,0,,,,,,,0,76.2,45.2,61.1,0.016,0.016,0,5.5,87.6,54.3,72.5,0,0,0,6.2
9/2/1987,81,No,0,,0,,,,,,,0,76.4,45.8,62.1,0,0,0,8.1,88.5,54.9,72.9,0,0,0,8.8
9/3/1987,81,No,0,,0,,,,,,,0,68.6,52.5,58.5,0.213,0.213,0,9.9,80.4,59.8,69.1,0.056,0.056,0,12.7
9/4/1987,80.5,No,0,,0,,,,,,,0,59.3,46.7,52.7,0.092,0.092,0,8.6,70.4,56.7,63.3,0.004,0.004,0,7.7
9/5/1987,80.5,No,0,,0,,,,,,,0,65.2,37.8,52.5,0,0,0,7.2,76.3,50.8,65,0,0,0,4.1
9/6/1987,80.5,No,0,,0,,,,,,,0,65.4,40.3,54.1,0,0,0,6.5,77.7,51.3,66.5,0.035,0.035,0,5.4
9/7/1987,80,No,0,,0,,,,,,,0,67.7,40.8,54.7,0.032,0.032,0,5,78.7,51.4,66.6,0.008,0.008,0,4.7
9/8/1987,80,No,0,,0,,,,,,,0,67.8,40.3,55.4,0,0,0,8,80.1,50.7,67.7,0,0,0,5.9
9/9/1987,80,No,0,,0,,,,,,,0,66.7,42.9,55.7,0,0,0,9.1,79.2,54.9,68.3,0.012,0.012,0,8.4
9/10/1987,79.5,No,0,,0,,,,,,,0,69.6,41.7,55.7,0,0,0,8.2,81.7,52.8,68,0,0,0,9.7
9/11/1987,79.5,No,0,,0,,,,,,,0,69.8,40.2,55.8,0.004,0.004,0,6.9,80.9,49.2,67,0,0,0,5.6
9/12/1987,79,No,0,,0,,,,,,,0,71.1,39.6,56.3,0,0,0,4.3,82.1,48.9,67.7,0,0,0,5.2
9/13/1987,79,No,0,,0,,,,,,,0,65.4,45.5,53.6,0.181,0.181,0,8.6,76.2,54.8,64.5,0.036,0.036,0,10.8
9/14/1987,79,No,0,,0,,,,,,,0,59.7,42.2,50.8,0.212,0.212,0,4.5,70.2,50.4,60.2,0.064,0.064,0,5.2
9/15/1987,78.5,No,0,,0,,,,,,,0,66.3,40.8,54.1,0,0,0,7,76.3,47.9,63.7,0,0,0,5.6
